year,date,tile,flood_type,flood_type_label,flooded_pixel_count,min_latitude,max_latitude,min_longitude,max_longitude
2005,2005-12-14,h20v08,0,recurring,33,4.4239583,9.246875,20.009375,29.348959
2005,2005-12-14,h20v08,1,unusual,69,2.128125,9.896875,20.044792,29.823957
2005,2005-12-14,h21v08,0,recurring,4247,0.015625,9.753125,30.357292,39.896873
2005,2005-12-14,h21v08,1,unusual,1480,0.059375,9.990625,30.084375,39.896873
2005,2005-12-15,h20v08,0,recurring,467,0.553125,9.451041,20.751041,29.982292
2005,2005-12-15,h20v08,1,unusual,758,1.2947917,9.896875,20.044792,29.994791
2005,2005-12-15,h21v08,0,recurring,6966,0.003125,9.796875,30.078125,39.87604
2005,2005-12-15,h21v08,1,unusual,4008,0.019791666,9.998959,30.001041,39.896873
2005,2005-12-16,h20v08,0,recurring,837,0.459375,9.246875,20.009375,29.973959
2005,2005-12-16,h20v08,1,unusual,581,0.31354168,9.896875,20.057291,29.998959
2005,2005-12-16,h21v08,0,recurring,3025,0.034375,9.753125,30.121876,39.896873
2005,2005-12-16,h21v08,1,unusual,890,0.07604167,9.659375,30.001041,39.896873
2005,2005-12-17,h20v08,0,recurring,257,0.715625,9.080209,20.786459,29.973959
2005,2005-12-17,h20v08,1,unusual,466,0.753125,9.615625,20.267708,29.998959
2005,2005-12-17,h21v08,0,recurring,5680,0.009375,9.796875,30.078125,39.880207
2005,2005-12-17,h21v08,1,unusual,4006,0.003125,9.988542,30.001041,39.98021
2005,2005-12-18,h20v08,0,recurring,1654,0.078125,9.136458,20.009375,29.973959
2005,2005-12-18,h20v08,1,unusual,726,0.019791666,9.615625,20.057291,29.992708
2005,2005-12-18,h21v08,0,recurring,3142,0.023958333,9.732291,30.121876,39.871876
2005,2005-12-18,h21v08,1,unusual,4362,0.065625,9.684375,30.015625,39.865623
2005,2005-12-19,h20v08,0,recurring,240,0.671875,9.048959,20.009375,29.976042
2005,2005-12-19,h20v08,1,unusual,174,1.9322916,9.307292,20.032291,29.998959
2005,2005-12-19,h21v08,0,recurring,4569,0.009375,9.753125,30.128124,39.880207
2005,2005-12-19,h21v08,1,unusual,7312,0.0010416667,9.998959,30.001041,39.865623
2005,2005-12-20,h20v08,0,recurring,2208,0.040625,9.248959,20.001041,29.973959
2005,2005-12-20,h20v08,1,unusual,1375,0.026041666,9.773958,20.032291,29.969791
2005,2005-12-20,h21v08,0,recurring,4113,0.003125,9.753125,30.232292,39.865623
2005,2005-12-20,h21v08,1,unusual,5872,0.0010416667,9.790625,30.059376,39.865623
2005,2005-12-21,h20v08,0,recurring,751,0.415625,9.144792,20.009375,29.973959
2005,2005-12-21,h20v08,1,unusual,505,0.41354167,9.486459,20.048958,29.969791
2005,2005-12-21,h21v08,0,recurring,4464,0.003125,9.753125,30.315624,39.89479
2005,2005-12-21,h21v08,1,unusual,3931,0.0010416667,9.919791,30.132292,39.865623
2005,2005-12-22,h20v08,0,recurring,1106,0.055208333,9.444792,20.003124,29.984375
2005,2005-12-22,h20v08,1,unusual,1694,0.16770834,9.773958,20.111458,29.973959
2005,2005-12-22,h21v08,0,recurring,5334,0.003125,9.753125,30.073957,39.87604
2005,2005-12-22,h21v08,1,unusual,6208,0.0052083335,9.936459,30.026041,39.865623
2005,2005-12-23,h20v08,0,recurring,508,0.740625,9.207292,20.021875,29.346874
2005,2005-12-23,h20v08,1,unusual,508,1.0322917,9.311459,20.171875,29.988543
2005,2005-12-23,h21v08,0,recurring,2803,0.040625,9.753125,30.359375,39.896873
2005,2005-12-23,h21v08,1,unusual,2359,0.053125,9.694792,30.003124,39.903126
2005,2005-12-24,h20v08,0,recurring,266,0.571875,9.207292,20.244791,29.982292
2005,2005-12-24,h20v08,1,unusual,725,1.0322917,9.496875,20.205208,29.998959
2005,2005-12-24,h21v08,0,recurring,5052,0.003125,9.892709,30.073957,39.884377
2005,2005-12-24,h21v08,1,unusual,5533,0.046875,9.934375,30.003124,39.865623
2005,2005-12-25,h20v08,0,recurring,320,0.740625,9.207292,20.009375,29.973959
2005,2005-12-25,h20v08,1,unusual,695,1.2010417,9.384375,20.396875,29.998959
2005,2005-12-25,h21v08,0,recurring,2787,0.011458334,9.753125,30.226042,39.896873
2005,2005-12-25,h21v08,1,unusual,3200,0.119791664,9.530209,30.003124,39.865623
2005,2005-12-26,h20v08,0,recurring,91,1.884375,8.973958,20.011457,29.982292
2005,2005-12-26,h20v08,1,unusual,313,1.9010416,9.303125,20.019793,29.982292
2005,2005-12-26,h21v08,0,recurring,4546,0.011458334,9.753125,30.184376,39.884377
2005,2005-12-26,h21v08,1,unusual,5957,0.096875,9.840625,30.009375,39.865623
2005,2005-12-27,h20v08,0,recurring,648,0.39270833,9.073958,20.001041,29.982292
2005,2005-12-27,h20v08,1,unusual,588,0.14270833,9.626041,20.001041,29.988543
2005,2005-12-27,h21v08,0,recurring,2673,0.046875,9.751041,30.234375,39.869793
2005,2005-12-27,h21v08,1,unusual,4465,0.07604167,9.532291,30.009375,39.865623
2005,2005-12-28,h20v08,0,recurring,649,1.071875,8.790625,20.001041,29.973959
2005,2005-12-28,h20v08,1,unusual,269,1.0635417,9.626041,20.001041,29.980207
2005,2005-12-28,h21v08,0,recurring,3795,0.011458334,9.751041,30.342709,39.896873
2005,2005-12-28,h21v08,1,unusual,6140,0.0010416667,9.659375,30.171875,39.903126
2005,2005-12-29,h20v08,0,recurring,2135,0.7572917,9.207292,20.001041,29.976042
2005,2005-12-29,h20v08,1,unusual,1137,1.0322917,9.626041,20.019793,29.986458
2005,2005-12-29,h21v08,0,recurring,4060,0.003125,9.751041,30.223959,39.869793
2005,2005-12-29,h21v08,1,unusual,8037,0.0010416667,9.669791,30.171875,39.865623
2005,2005-12-30,h20v08,0,recurring,595,0.95104164,9.136458,20.005209,29.973959
2005,2005-12-30,h20v08,1,unusual,114,1.253125,9.603125,20.053125,29.944792
2005,2005-12-30,h21v08,0,recurring,3548,0.003125,9.751041,30.342709,39.896873
2005,2005-12-30,h21v08,1,unusual,1649,0.0010416667,9.671875,30.355207,39.865623
2005,2005-12-31,h20v08,0,recurring,80,1.0864583,9.207292,21.384375,29.353125
2005,2005-12-31,h20v08,1,unusual,132,1.2385417,9.930208,21.478125,29.944792
2005,2005-12-31,h21v08,0,recurring,5894,0.003125,9.938541,30.178125,39.88229
2005,2005-12-31,h21v08,1,unusual,3820,0.019791666,9.909375,30.173958,39.865623
2006,2006-01-01,h20v08,0,recurring,21,1.140625,9.136458,20.017708,28.728125
2006,2006-01-01,h20v08,1,unusual,35,1.765625,9.596875,20.721874,29.513542
2006,2006-01-01,h21v08,0,recurring,2420,0.003125,9.753125,30.355207,39.87396
2006,2006-01-01,h21v08,1,unusual,587,0.048958335,9.476042,30.365625,39.865623
2006,2006-01-02,h20v08,0,recurring,8,8.778125,8.973958,28.592709,29.338541
2006,2006-01-02,h20v08,1,unusual,75,3.221875,9.682292,20.376041,29.944792
2006,2006-01-02,h21v08,0,recurring,5038,0.015625,9.938541,30.251041,39.87396
2006,2006-01-02,h21v08,1,unusual,4409,0.0010416667,9.936459,30.028126,39.865623
2006,2006-01-03,h20v08,0,recurring,361,1.0822917,8.973958,20.013542,29.348959
2006,2006-01-03,h20v08,1,unusual,988,1.346875,9.696875,20.011457,29.998959
2006,2006-01-03,h21v08,0,recurring,2656,0.011458334,9.746875,30.234375,39.869793
2006,2006-01-03,h21v08,1,unusual,1669,0.021875,9.501041,30.001041,39.865623
2006,2006-01-04,h20v08,0,recurring,73,1.915625,8.973958,20.013542,29.348959
2006,2006-01-04,h20v08,1,unusual,531,1.790625,9.721875,20.092709,29.938541
2006,2006-01-04,h21v08,0,recurring,4222,0.003125,9.757292,30.128124,39.871876
2006,2006-01-04,h21v08,1,unusual,4115,0.0010416667,9.861459,30.003124,39.865623
2006,2006-01-05,h20v08,0,recurring,382,1.9385417,9.078125,20.119791,29.982292
2006,2006-01-05,h20v08,1,unusual,1003,1.2072917,9.790625,20.117708,29.942709
2006,2006-01-05,h21v08,0,recurring,3667,0.0010416667,9.717709,30.128124,39.86771
2006,2006-01-05,h21v08,1,unusual,2694,0.0010416667,9.861459,30.021875,39.865623
2006,2006-01-06,h20v08,0,recurring,62,1.2635417,8.967709,20.128124,29.365625
2006,2006-01-06,h20v08,1,unusual,60,2.0260417,9.667708,20.717709,29.878124
2006,2006-01-06,h21v08,0,recurring,4021,0.0010416667,9.751041,30.128124,39.87396
2006,2006-01-06,h21v08,1,unusual,1797,0.003125,9.669791,30.044792,39.865623
2006,2006-01-07,h20v08,0,recurring,387,0.7552083,9.078125,20.128124,29.980207
2006,2006-01-07,h20v08,1,unusual,985,1.2572917,9.790625,20.717709,29.980207
2006,2006-01-07,h21v08,0,recurring,5136,0.003125,9.744792,30.073957,39.859375
2006,2006-01-07,h21v08,1,unusual,2712,0.011458334,9.669791,30.042707,39.86354
2006,2006-01-08,h20v08,0,recurring,137,0.509375,8.973958,20.396875,29.973959
2006,2006-01-08,h20v08,1,unusual,570,0.859375,9.661458,20.873959,29.969791
2006,2006-01-08,h21v08,0,recurring,2638,0.003125,9.748959,30.296875,39.87396
2006,2006-01-08,h21v08,1,unusual,743,0.011458334,9.536458,30.034374,39.865623
2006,2006-01-09,h20v08,0,recurring,39,0.83020836,9.078125,24.236458,29.973959
2006,2006-01-09,h20v08,1,unusual,668,1.6677083,9.705209,22.471874,29.976042
2006,2006-01-09,h21v08,0,recurring,4630,0.003125,9.938541,30.078125,39.871876
2006,2006-01-09,h21v08,1,unusual,2804,0.011458334,9.905209,30.034374,39.865623
2006,2006-01-10,h20v08,0,recurring,85,0.040625,8.973958,20.061459,28.726042
2006,2006-01-10,h20v08,1,unusual,178,0.540625,9.788542,21.890625,29.276041
2006,2006-01-10,h21v08,0,recurring,1932,0.003125,9.740625,30.298958,39.871876
2006,2006-01-10,h21v08,1,unusual,2312,0.259375,9.776042,30.036459,39.865623
2006,2006-01-11,h20v08,0,recurring,42,1.9322916,8.973958,20.003124,28.726042
2006,2006-01-11,h20v08,1,unusual,65,1.9427084,9.301042,20.007292,29.717709
2006,2006-01-12,h20v08,0,recurring,362,0.14479166,5.134375,20.001041,26.796875
2006,2006-01-12,h20v08,1,unusual,125,0.246875,9.788542,20.007292,29.717709
2006,2006-01-12,h21v08,0,recurring,556,0.003125,9.715625,30.359375,39.86771
2006,2006-01-12,h21v08,1,unusual,237,0.32395834,9.098958,30.417707,39.865623
2006,2006-01-13,h20v08,0,recurring,88,0.959375,4.967708,20.001041,21.919792
2006,2006-01-13,h20v08,1,unusual,22,1.9447917,7.6072917,20.055208,29.003124
2006,2006-01-13,h21v08,0,recurring,1241,0.003125,9.757292,30.365625,39.869793
2006,2006-01-13,h21v08,1,unusual,527,0.10104167,9.948958,30.465626,39.903126
2006,2006-01-14,h20v08,0,recurring,257,0.25520834,8.971875,20.007292,29.976042
2006,2006-01-14,h20v08,1,unusual,330,1.2010417,9.794791,20.186459,29.961458
2006,2006-01-14,h21v08,0,recurring,1929,0.003125,9.732291,30.273958,39.869793
2006,2006-01-14,h21v08,1,unusual,1150,0.048958335,9.094791,30.280209,39.84271
2006,2006-01-15,h20v08,0,recurring,73,0.7739583,8.730208,20.046875,29.326042
2006,2006-01-15,h20v08,1,unusual,145,1.9635416,9.790625,20.186459,29.951042
2006,2006-01-15,h21v08,0,recurring,2526,0.003125,9.736459,30.296875,39.87396
2006,2006-01-15,h21v08,1,unusual,1867,0.048958335,9.717709,30.280209,39.955208
2006,2006-01-16,h20v08,0,recurring,256,0.740625,9.082292,21.163542,29.973959
2006,2006-01-16,h20v08,1,unusual,815,1.296875,9.838542,21.505209,29.903126
2006,2006-01-16,h21v08,0,recurring,2883,0.015625,9.751041,30.178125,39.869793
2006,2006-01-16,h21v08,1,unusual,1469,0.096875,9.717709,30.057291,39.865623
2006,2006-01-17,h20v08,0,recurring,503,0.146875,8.973958,20.001041,29.346874
2006,2006-01-17,h20v08,1,unusual,500,0.528125,9.790625,20.005209,29.844791
2006,2006-01-17,h21v08,0,recurring,1401,0.046875,9.751041,30.386457,39.87396
2006,2006-01-17,h21v08,1,unusual,383,0.048958335,9.921875,30.057291,39.973957
2006,2006-01-18,h20v08,0,recurring,255,0.5552083,8.973958,20.001041,29.353125
2006,2006-01-18,h20v08,1,unusual,648,1.1114583,9.909375,20.001041,29.884375
2006,2006-01-18,h21v08,0,recurring,2445,0.046875,9.753125,30.192709,39.869793
2006,2006-01-18,h21v08,1,unusual,1149,0.084375,9.936459,30.057291,39.965626
2006,2006-01-19,h20v08,0,recurring,1558,0.044791665,8.973958,20.001041,29.353125
2006,2006-01-19,h20v08,1,unusual,942,0.044791665,9.913542,20.001041,29.882292
2006,2006-01-19,h21v08,0,recurring,2029,0.021875,9.732291,30.282291,39.869793
2006,2006-01-19,h21v08,1,unusual,2073,0.021875,9.907291,30.057291,39.865623
2006,2006-01-20,h20v08,0,recurring,224,1.196875,8.973958,20.001041,29.348959
2006,2006-01-20,h20v08,1,unusual,329,1.3197917,9.786458,20.084375,29.873959
2006,2006-01-20,h21v08,0,recurring,3293,0.015625,9.744792,30.234375,39.869793
2006,2006-01-20,h21v08,1,unusual,4359,0.021875,9.736459,30.163542,39.965626
2006,2006-01-21,h20v08,0,recurring,1192,0.028125,9.082292,20.007292,29.365625
2006,2006-01-21,h20v08,1,unusual,700,0.028125,9.792708,20.061459,29.938541
2006,2006-01-21,h21v08,0,recurring,1991,0.015625,9.542708,30.132292,39.859375
2006,2006-01-21,h21v08,1,unusual,1956,0.021875,9.532291,30.121876,39.865623
2006,2006-01-22,h21v08,0,recurring,2087,0.015625,9.753125,30.330208,39.869793
2006,2006-01-22,h21v08,1,unusual,1285,0.036458332,9.996875,30.121876,39.865623
2006,2006-01-23,h20v08,0,recurring,456,0.553125,9.078125,20.013542,29.976042
2006,2006-01-23,h20v08,1,unusual,766,0.0010416667,9.788542,20.251041,29.478125
2006,2006-01-23,h21v08,0,recurring,2779,0.015625,9.753125,30.221874,39.86771
2006,2006-01-23,h21v08,1,unusual,1749,0.096875,9.576041,30.251041,39.865623
2006,2006-01-24,h20v08,0,recurring,342,0.55104166,8.973958,20.005209,29.353125
2006,2006-01-24,h20v08,1,unusual,459,0.23645833,9.788542,20.007292,29.544792
2006,2006-01-24,h21v08,0,recurring,3160,0.021875,9.753125,30.361458,39.871876
2006,2006-01-24,h21v08,1,unusual,1193,0.07395833,9.582292,30.255209,39.903126
2006,2006-01-25,h20v08,0,recurring,155,0.5364583,8.973958,21.065624,29.973959
2006,2006-01-25,h20v08,1,unusual,983,0.615625,9.913542,22.919792,29.884375
2006,2006-01-25,h21v08,0,recurring,5612,0.034375,9.753125,30.219791,39.89479
2006,2006-01-25,h21v08,1,unusual,2920,0.013541667,9.730208,30.019793,39.865623
2006,2006-01-26,h20v08,0,recurring,618,0.015625,8.973958,20.038542,29.973959
2006,2006-01-26,h20v08,1,unusual,1289,0.038541667,9.803125,20.126041,29.967709
2006,2006-01-26,h21v08,0,recurring,3040,0.030208332,9.753125,30.119791,39.87396
2006,2006-01-26,h21v08,1,unusual,1221,0.10104167,9.584375,30.019793,39.865623
2006,2006-01-27,h20v08,0,recurring,57,0.53020835,8.973958,23.963541,29.973959
2006,2006-01-27,h20v08,1,unusual,456,0.51979166,9.196875,23.928125,29.984375
2006,2006-01-27,h21v08,0,recurring,4936,0.030208332,9.753125,30.119791,39.871876
2006,2006-01-27,h21v08,1,unusual,2288,0.026041666,9.765625,30.086458,39.865623
2006,2006-01-28,h20v08,0,recurring,96,0.14479166,9.082292,20.226042,29.371876
2006,2006-01-28,h20v08,1,unusual,432,0.496875,9.790625,21.940624,29.982292
2006,2006-01-28,h21v08,0,recurring,2874,0.015625,9.730208,30.128124,39.869793
2006,2006-01-28,h21v08,1,unusual,1555,0.021875,9.534375,30.019793,39.865623
2006,2006-01-29,h20v08,0,recurring,16,1.9635416,8.792708,20.713541,29.344791
2006,2006-01-29,h20v08,1,unusual,81,2.0302083,9.580209,20.667707,29.609375
2006,2006-01-29,h21v08,0,recurring,3194,0.003125,9.734375,30.128124,39.90521
2006,2006-01-29,h21v08,1,unusual,1199,0.040625,9.501041,30.005209,39.865623
2006,2006-01-30,h20v08,0,recurring,238,1.1072917,9.082292,20.223959,29.976042
2006,2006-01-30,h20v08,1,unusual,714,1.9052083,9.786458,20.548958,29.988543
2006,2006-01-31,h20v08,0,recurring,296,0.890625,8.973958,20.026041,29.355207
2006,2006-01-31,h20v08,1,unusual,349,1.1260417,9.580209,20.044792,29.790625
2006,2006-01-31,h21v08,0,recurring,1050,0.015625,9.513541,30.361458,39.87396
2006,2006-01-31,h21v08,1,unusual,281,0.032291666,9.163542,30.359375,39.865623
2006,2006-02-01,h20v08,0,recurring,348,1.1364583,9.082292,20.048958,29.976042
2006,2006-02-01,h20v08,1,unusual,948,1.446875,9.580209,20.038542,29.976042
2006,2006-02-01,h21v08,0,recurring,2070,0.11145833,9.542708,30.073957,39.87396
2006,2006-02-01,h21v08,1,unusual,1804,0.08229167,9.832292,30.019793,39.865623
2006,2006-02-02,h20v08,0,recurring,812,0.54270834,8.973958,20.001041,29.973959
2006,2006-02-02,h20v08,1,unusual,931,0.471875,9.917708,20.001041,29.819792
2006,2006-02-02,h21v08,0,recurring,868,0.621875,9.542708,30.223959,39.87396
2006,2006-02-02,h21v08,1,unusual,660,0.62395835,9.842709,30.055208,39.865623
2006,2006-02-03,h20v08,0,recurring,120,0.54270834,8.973958,20.055208,29.982292
2006,2006-02-03,h20v08,1,unusual,745,1.3052083,9.917708,20.188541,29.946875
2006,2006-02-03,h21v08,0,recurring,3449,0.015625,9.732291,30.121876,39.90521
2006,2006-02-03,h21v08,1,unusual,1869,0.036458332,9.842709,30.017708,39.865623
2006,2006-02-04,h20v08,0,recurring,57,1.515625,8.786458,20.007292,29.346874
2006,2006-02-04,h20v08,1,unusual,64,1.3197917,9.638541,20.188541,29.986458
2006,2006-02-04,h21v08,0,recurring,1395,0.011458334,9.690625,30.132292,39.90521
2006,2006-02-04,h21v08,1,unusual,427,0.036458332,8.884375,30.053125,39.865623
2006,2006-02-05,h20v08,0,recurring,1,2.0135417,2.0135417,20.490625,20.490625
2006,2006-02-05,h20v08,1,unusual,2,3.7635417,3.7635417,29.594791,29.596874
2006,2006-02-05,h21v08,0,recurring,3029,0.0010416667,9.751041,30.357292,39.90521
2006,2006-02-05,h21v08,1,unusual,804,0.036458332,9.065625,30.121876,39.865623
2006,2006-02-06,h20v08,0,recurring,8,1.890625,8.786458,21.288542,29.348959
2006,2006-02-06,h20v08,1,unusual,12,1.9802083,4.1677084,21.738543,29.267708
2006,2006-02-06,h21v08,0,recurring,2595,0.0010416667,9.715625,30.298958,39.869793
2006,2006-02-06,h21v08,1,unusual,959,0.017708333,9.492708,30.121876,39.861458
2006,2006-02-07,h20v08,0,recurring,63,0.540625,4.3322916,20.055208,26.928125
2006,2006-02-07,h20v08,1,unusual,25,0.038541667,4.6114583,20.321875,29.267708
2006,2006-02-07,h21v08,0,recurring,3606,0.0010416667,9.751041,30.128124,39.896873
2006,2006-02-07,h21v08,1,unusual,1198,0.017708333,9.442708,30.267708,39.865623
2006,2006-02-08,h20v08,0,recurring,115,0.540625,9.078125,21.042707,28.671875
2006,2006-02-08,h20v08,1,unusual,143,0.038541667,8.982291,20.903126,29.788542
2006,2006-02-08,h21v08,0,recurring,4392,0.009375,9.715625,30.121876,39.859375
2006,2006-02-08,h21v08,1,unusual,1767,0.0072916667,9.561459,30.119791,39.865623
2006,2006-02-09,h20v08,0,recurring,49,0.5697917,3.896875,20.051043,25.063541
2006,2006-02-09,h20v08,1,unusual,11,0.6322917,3.659375,20.903126,25.401041
2006,2006-02-09,h21v08,0,recurring,1983,0.015625,9.753125,30.121876,39.869793
2006,2006-02-09,h21v08,1,unusual,364,0.046875,8.884375,30.467709,39.865623
2006,2006-02-10,h20v08,0,recurring,4,1.653125,3.434375,21.401041,25.063541
2006,2006-02-10,h20v08,1,unusual,4,2.1635416,4.665625,22.065624,29.738543
2006,2006-02-10,h21v08,0,recurring,2917,0.003125,9.753125,30.121876,39.869793
2006,2006-02-10,h21v08,1,unusual,735,0.0072916667,9.442708,30.038542,39.865623
2006,2006-02-11,h20v08,0,recurring,12,1.6114583,2.046875,20.078125,23.215626
2006,2006-02-11,h20v08,1,unusual,2,1.6760417,1.9760417,22.763542,23.142708
2006,2006-02-11,h21v08,0,recurring,1445,0.003125,9.544791,30.288542,39.87396
2006,2006-02-11,h21v08,1,unusual,330,0.115625,8.884375,30.278126,39.98021
2006,2006-02-12,h20v08,0,recurring,1,8.713542,8.713542,29.330208,29.330208
2006,2006-02-12,h20v08,1,unusual,3,8.955209,8.965625,29.307291,29.315624
2006,2006-02-12,h21v08,0,recurring,2301,0.003125,9.736459,30.288542,39.869793
2006,2006-02-12,h21v08,1,unusual,556,0.015625,9.755208,30.269793,39.865623
2006,2006-02-13,h20v08,0,recurring,27,1.596875,8.969791,20.173958,29.346874
2006,2006-02-13,h20v08,1,unusual,156,1.6760417,8.971875,22.763542,29.628124
2006,2006-02-13,h21v08,0,recurring,1280,0.015625,9.509375,30.288542,39.86771
2006,2006-02-13,h21v08,1,unusual,388,0.015625,9.544791,30.269793,39.865623
2006,2006-02-14,h20v08,0,recurring,28,1.5072917,8.969791,20.490625,29.346874
2006,2006-02-14,h20v08,1,unusual,149,6.321875,8.971875,24.844791,29.361458
2006,2006-02-14,h21v08,0,recurring,1290,0.15520833,9.738542,30.336458,39.871876
2006,2006-02-14,h21v08,1,unusual,361,0.26354167,9.726042,30.269793,39.865623
2006,2006-02-15,h20v08,0,recurring,67,1.5072917,9.082292,20.490625,29.973959
2006,2006-02-15,h20v08,1,unusual,305,3.3760417,9.080209,24.844791,29.992708
2006,2006-02-15,h21v08,0,recurring,1108,0.29270834,9.736459,30.073957,39.86354
2006,2006-02-15,h21v08,1,unusual,570,0.29270834,9.532291,30.057291,39.857292
2006,2006-02-16,h20v08,0,recurring,40,0.55104166,4.9239583,20.005209,24.982292
2006,2006-02-16,h20v08,1,unusual,2,1.946875,2.021875,20.613543,21.209375
2006,2006-02-16,h21v08,0,recurring,1064,0.098958336,9.736459,30.361458,39.87396
2006,2006-02-16,h21v08,1,unusual,263,0.203125,9.678125,30.498959,39.865623
2006,2006-02-17,h20v08,0,recurring,5,1.6010417,8.971875,22.590626,28.726042
2006,2006-02-17,h20v08,1,unusual,93,3.0697916,8.982291,28.726042,29.326042
2006,2006-02-17,h21v08,0,recurring,1778,0.019791666,9.715625,30.132292,39.869793
2006,2006-02-17,h21v08,1,unusual,566,0.011458334,9.532291,30.038542,39.865623
2006,2006-02-18,h20v08,1,unusual,49,8.913542,8.969791,29.203125,29.321875
2006,2006-02-18,h21v08,0,recurring,1266,0.08020833,9.715625,30.398958,39.869793
2006,2006-02-18,h21v08,1,unusual,171,0.5552083,9.442708,30.240625,39.865623
2006,2006-02-19,h20v08,0,recurring,1,8.717709,8.717709,29.336458,29.336458
2006,2006-02-19,h20v08,1,unusual,51,8.913542,8.969791,29.203125,29.321875
2006,2006-02-19,h21v08,0,recurring,1639,0.603125,9.715625,30.278126,39.869793
2006,2006-02-19,h21v08,1,unusual,227,0.390625,9.442708,30.240625,39.865623
2006,2006-02-20,h20v08,0,recurring,14,1.9322916,8.786458,20.263542,29.346874
2006,2006-02-20,h20v08,1,unusual,25,1.3635417,9.786458,22.532291,29.311459
2006,2006-02-20,h21v08,0,recurring,567,1.0864583,9.515625,30.315624,39.371876
2006,2006-02-20,h21v08,1,unusual,126,0.6927083,9.790625,30.105207,39.24271
2006,2006-02-21,h20v08,0,recurring,24,0.5552083,8.790625,20.273958,29.346874
2006,2006-02-21,h20v08,1,unusual,12,1.2510417,8.973958,21.176043,29.309376
2006,2006-02-21,h21v08,0,recurring,1370,0.0010416667,9.753125,30.315624,39.86354
2006,2006-02-21,h21v08,1,unusual,595,0.178125,9.790625,30.188541,39.973957
2006,2006-02-22,h20v08,0,recurring,49,0.5552083,9.078125,20.315624,29.363543
2006,2006-02-22,h20v08,1,unusual,205,1.2510417,9.784375,21.176043,29.484375
2006,2006-02-22,h21v08,0,recurring,1546,0.0010416667,9.715625,30.315624,38.896873
2006,2006-02-22,h21v08,1,unusual,1155,0.040625,9.503125,30.130209,39.692707
2006,2006-02-23,h20v08,0,recurring,13,4.1052084,8.971875,22.503124,29.363543
2006,2006-02-23,h20v08,1,unusual,113,8.890625,8.967709,29.192709,29.326042
2006,2006-02-23,h21v08,0,recurring,1480,0.0010416667,9.740625,30.330208,39.896873
2006,2006-02-23,h21v08,1,unusual,562,0.040625,9.771875,30.211458,39.903126
2006,2006-02-24,h20v08,0,recurring,24,8.657291,9.078125,28.592709,29.367708
2006,2006-02-24,h20v08,1,unusual,189,5.415625,9.028125,28.292707,29.682291
2006,2006-02-24,h21v08,0,recurring,1990,0.096875,9.715625,30.178125,39.869793
2006,2006-02-24,h21v08,1,unusual,912,0.0072916667,9.503125,30.211458,39.865623
2006,2006-02-25,h20v08,0,recurring,13,1.8489584,8.951041,20.078125,29.353125
2006,2006-02-25,h20v08,1,unusual,29,2.0302083,8.965625,20.192709,29.323957
2006,2006-02-26,h20v08,0,recurring,26,0.5697917,8.971875,22.523958,29.355207
2006,2006-02-26,h20v08,1,unusual,165,4.032292,9.028125,23.546875,29.728125
2006,2006-02-26,h21v08,0,recurring,1843,0.253125,9.751041,30.234375,39.869793
2006,2006-02-26,h21v08,1,unusual,1321,0.026041666,9.915625,30.088541,39.865623
2006,2006-02-27,h20v08,0,recurring,46,0.5697917,8.973958,20.048958,29.326042
2006,2006-02-27,h20v08,1,unusual,131,1.965625,8.982291,20.128124,29.323957
2006,2006-02-27,h21v08,0,recurring,709,0.259375,9.751041,30.278126,39.861458
2006,2006-02-27,h21v08,1,unusual,385,0.25729167,9.930208,30.088541,39.86354
2006,2006-02-28,h20v08,0,recurring,11,1.915625,8.973958,20.157291,29.344791
2006,2006-02-28,h20v08,1,unusual,120,4.351042,8.982291,28.717709,29.376041
2006,2006-02-28,h21v08,0,recurring,1578,0.11145833,9.753125,30.278126,39.861458
2006,2006-02-28,h21v08,1,unusual,1087,0.036458332,9.928125,30.082293,39.86354
2006,2006-03-01,h20v08,0,recurring,32,1.034375,8.965625,20.048958,29.344791
2006,2006-03-01,h20v08,1,unusual,91,1.1260417,8.982291,20.042707,29.326042
2006,2006-03-01,h21v08,0,recurring,854,0.28020832,9.711458,30.296875,39.861458
2006,2006-03-01,h21v08,1,unusual,1060,0.33229166,9.928125,30.090626,39.86354
2006,2006-03-02,h20v08,0,recurring,105,0.95729166,8.963542,20.005209,29.344791
2006,2006-03-02,h20v08,1,unusual,72,1.1260417,8.963542,20.007292,29.317709
2006,2006-03-02,h21v08,0,recurring,947,0.096875,9.753125,30.296875,39.859375
2006,2006-03-02,h21v08,1,unusual,502,0.051041666,9.442708,30.286459,39.86354
2006,2006-03-03,h20v08,0,recurring,73,0.5697917,4.3010416,20.005209,24.828125
2006,2006-03-03,h20v08,1,unusual,23,0.19270833,8.961458,20.007292,29.313541
2006,2006-03-03,h21v08,0,recurring,218,0.221875,9.513541,30.315624,38.896873
2006,2006-03-03,h21v08,1,unusual,86,0.546875,9.496875,30.396875,36.084373
2006,2006-03-04,h20v08,0,recurring,12,0.5697917,4.2947917,20.048958,24.828125
2006,2006-03-04,h20v08,1,unusual,2,1.0489583,1.328125,20.088541,23.936459
2006,2006-03-04,h21v08,0,recurring,62,0.221875,7.9864583,32.42604,38.89896
2006,2006-03-04,h21v08,1,unusual,9,0.546875,8.882292,32.43646,39.857292
2006,2006-03-05,h20v08,0,recurring,2,8.786458,8.790625,29.342709,29.346874
