admin_level,feature_index,name,pcode,parent_name,parent_pcode,centroid_latitude,centroid_longitude,min_longitude,min_latitude,max_longitude,max_latitude,area_km2,source_file
3,31,Wudabi,SS010405,Morobo,SS0104,3.7266205372763896,30.617403174251166,30.557781291000026,3.604698621000125,30.68912052000013,3.827310384000157,218.9553239869934,ssd_admin3.geojson
3,32,Gameiza,SS010501,Terekeka,SS0105,5.654747321060298,31.941876377785835,31.66242975600005,5.367878174000055,32.11441839200012,5.874651988000153,1813.4564661241125,ssd_admin3.geojson
3,33,Muni,SS010502,Terekeka,SS0105,5.637883456694055,31.73270923366281,31.632590880000123,5.557367340000155,31.800262320000172,5.741061660000014,219.7012887474243,ssd_admin3.geojson
3,34,Nyori,SS010503,Terekeka,SS0105,5.251202366659068,31.670366005650024,31.510975105000057,5.122710336000011,31.797027000000185,5.369269410000015,504.3675515763238,ssd_admin3.geojson
3,35,Reggo,SS010504,Terekeka,SS0105,5.42408781003458,31.51308118214941,31.248831766000137,5.211336912000036,31.716395280000143,5.647063770000045,1394.3672007791824,ssd_admin3.geojson
3,36,Rijong,SS010505,Terekeka,SS0105,5.608892562767722,31.297969581113495,30.924134192000167,5.271212977000062,31.56357492000018,5.90029364600008,2272.3260611660853,ssd_admin3.geojson
3,37,Tali,SS010506,Terekeka,SS0105,5.945933852369502,30.68762447121723,30.303941393000116,5.63227357400018,30.976322330000073,6.251062285000046,2270.0492831818506,ssd_admin3.geojson
3,38,Terekeka,SS010507,Terekeka,SS0105,5.464498296343743,31.755081981307885,31.67342208000008,5.346382042000073,31.838740957000027,5.575029120000067,276.9316370974304,ssd_admin3.geojson
3,39,Tindilo,SS010508,Terekeka,SS0105,5.697902945034252,31.057614100701734,30.89281608100015,5.40234411199998,31.212279720000083,5.947359660000188,1455.9683997108878,ssd_admin3.geojson
3,40,Tombek,SS010509,Terekeka,SS0105,5.752241953029888,31.632257439551797,31.530479401000036,5.625579060000177,31.757523480000145,5.880257177000033,464.96207778432336,ssd_admin3.geojson
3,41,Lasu,SS010601,Yei,SS0106,4.028573383502302,30.383565465621206,30.16860520299997,3.832610996000142,30.56164308100017,4.196636460000036,1072.5279838538124,ssd_admin3.geojson
3,42,Mugwo,SS010602,Yei,SS0106,3.8973374933773193,30.752519630089473,30.65273100000013,3.777047951000156,30.86055009200004,4.034897820000083,487.61919765894305,ssd_admin3.geojson
3,43,Otogo,SS010603,Yei,SS0106,3.977524642586596,30.59285666223335,30.48692076000009,3.804482087000054,30.69036108000006,4.145221890000187,513.2823392963977,ssd_admin3.geojson
3,44,Tore,SS010604,Yei,SS0106,4.406900858037824,30.201343260419307,29.796630165000124,4.042573980000157,30.631573093000043,4.709303176000105,4088.3150369966797,ssd_admin3.geojson
3,45,Yei,SS010605,Yei,SS0106,4.074292700008223,30.75202300893733,30.510651240000186,3.890757456000131,30.928965538000057,4.250290860000121,558.8034651135031,ssd_admin3.geojson
3,46,Kimotong,SS020101,Budi,SS0201,4.585589114806075,33.27196850439217,33.141725019000035,4.458364470000106,33.39496656000006,4.714953300000047,470.20169353602523,ssd_admin3.geojson
3,47,Komori,SS020102,Budi,SS0201,4.129683898805774,33.472990604752276,33.14985898400005,3.833555528000147,33.76544909500012,4.382072190000144,1890.445411745909,ssd_admin3.geojson
3,48,Nauro,SS020103,Budi,SS0201,4.433755728844191,33.58050501705691,33.40112688100004,4.321716404000142,33.754684693000115,4.570197517999986,590.699174562008,ssd_admin3.geojson
3,49,Loriyok,SS020104,Budi,SS0201,4.513668846323478,33.33119389455072,33.00003117900019,4.293686801999968,33.64535300200015,4.82196519900009,1303.8051200563912,ssd_admin3.geojson
3,50,Lotukei,SS020105,Budi,SS0201,4.151275836231402,33.7731320750058,33.6044689200001,4.00618963800008,33.938346889,4.25175822,514.9045412298746,ssd_admin3.geojson
3,51,Loudo,SS020106,Budi,SS0201,4.282039897023415,33.69420353402887,33.617872440000156,4.20522408000005,33.79712731700016,4.344792300000051,201.75550784386078,ssd_admin3.geojson
3,52,Nagishot,SS020107,Budi,SS0201,4.274303522212857,33.57882718957704,33.516704161000064,4.17843468000018,33.63910452099998,4.37790609000001,166.14639889475188,ssd_admin3.geojson
3,53,Napak,SS020108,Budi,SS0201,4.738022644909089,33.213766687991516,33.059114357000055,4.540996987000028,33.409891015000085,4.909899325000026,595.3747621244619,ssd_admin3.geojson
3,54,Hatire,SS020201,Ikotos,SS0202,3.973863417646288,32.93393643250871,32.790285894000135,3.807940950000159,33.121338480000134,4.148742765000065,730.5327365205717,ssd_admin3.geojson
3,55,Ikotos,SS020202,Ikotos,SS0202,4.028786372662192,33.091523439584016,32.923525637000125,3.773065424000038,33.23096820000018,4.266736677999972,841.7509623949377,ssd_admin3.geojson
3,56,Imotong,SS020203,Ikotos,SS0202,4.207929483986166,32.871874638103726,32.775515099000074,4.105874610000058,32.931313201000194,4.314831923000099,211.69236851656,ssd_admin3.geojson
3,57,Lomohidang North,SS020204,Ikotos,SS0202,4.299522961554755,33.043273305765574,32.92616598800004,4.160753910000096,33.15610348399997,4.415616220000175,366.7708323862106,ssd_admin3.geojson
3,58,Lomohidang South,SS020205,Ikotos,SS0202,4.173029884860855,33.18022825868284,33.06439404100007,4.058726760000127,33.280676278000044,4.285910631999968,312.74372957355064,ssd_admin3.geojson
3,59,Losite,SS020206,Ikotos,SS0202,3.8939287762429498,33.368476583613344,33.20591004000005,3.749111244000119,33.59536828100005,4.093428505000134,1047.6062817222808,ssd_admin3.geojson
3,60,Jie,SS020301,Kapoeta East,SS0203,5.493346048064233,33.915152321757645,33.626312874000064,5.154364764000093,34.26648876100006,5.779592447000141,2926.5949539898725,ssd_admin3.geojson
3,61,Katodori,SS020302,Kapoeta East,SS0203,4.727907457040682,33.85079337873489,33.635175350000054,4.447373613000138,34.09812432100006,4.938279030000103,1464.223251383456,ssd_admin3.geojson
3,62,Kauto,SS020303,Kapoeta East,SS0203,5.485676506723542,34.56521391868152,34.025665575000176,4.94210817000004,35.04756816000008,6.008191775000057,7471.467274009047,ssd_admin3.geojson
3,63,Lotimor,SS020304,Kapoeta East,SS0203,5.281052013579308,35.19431082376439,34.66220040000019,4.995557910000059,35.86518096800012,5.898591999000018,5275.774498401321,ssd_admin3.geojson
3,64,Mogos,SS020305,Kapoeta East,SS0203,5.07873165574323,33.98476306458482,33.678732731000025,4.88493684000008,34.26164640100012,5.314444470000069,2047.3142811344226,ssd_admin3.geojson
3,65,Narus,SS020306,Kapoeta East,SS0203,4.816953828244945,34.966015230990045,33.97035960100004,4.37523126800005,35.951923671000145,5.256680965000101,9603.418357008173,ssd_admin3.geojson
3,66,Natinga,SS020307,Kapoeta East,SS0203,4.38836136415005,33.979593214840996,33.82754991300004,4.180524586000104,34.129455230000076,4.55965425,774.1183963025918,ssd_admin3.geojson
3,67,Chumakori,SS020401,Kapoeta North,SS0204,4.938165764136462,33.585154623389364,33.50149704000012,4.836077190000026,33.71067069000003,5.02658786500001,110.11868647264963,ssd_admin3.geojson
3,68,Karukomuge,SS020402,Kapoeta North,SS0204,5.400785387879844,33.46797354896198,33.13001417300006,4.95825552000008,33.78288329700007,5.840269063000051,4520.402287616863,ssd_admin3.geojson
3,69,Lomeyen,SS020403,Kapoeta North,SS0204,5.014576235170418,33.36909061468518,33.19657815500017,4.887558809000041,33.50687508100003,5.13496764000007,579.7985297236705,ssd_admin3.geojson
3,70,Mosingo,SS020404,Kapoeta North,SS0204,4.87597065948583,33.38611089306628,33.23038155100005,4.784543194000094,33.55079544000006,4.987630312000135,271.0679868178608,ssd_admin3.geojson
3,71,Najie,SS020405,Kapoeta North,SS0204,4.934957469513723,33.5122539393152,33.48240660100004,4.871914200000106,33.5520082810001,5.004662129000053,61.24339261070134,ssd_admin3.geojson
3,72,Paringa,SS020406,Kapoeta North,SS0204,4.903557634100556,33.62099995172539,33.53624280000014,4.775680717000171,33.703905329000065,5.003044409000154,190.51043693880354,ssd_admin3.geojson
3,73,Kapoeta Town,SS020501,Kapoeta South,SS0205,4.7884896583768155,33.617547707235765,33.55391124100004,4.708229040000049,33.67770292200004,4.873167962000139,114.22056180209799,ssd_admin3.geojson
3,74,Longeleya,SS020502,Kapoeta South,SS0205,4.6622533804457715,33.61311159513641,33.51488868000007,4.596995359000118,33.71618195000019,4.729146120000053,132.14565768902887,ssd_admin3.geojson
3,75,Machi One,SS020503,Kapoeta South,SS0205,4.695417541068629,33.53508358187575,33.45355941800017,4.625740605000146,33.639896880000094,4.751559630000031,143.43281984732843,ssd_admin3.geojson
3,76,Machi Two,SS020504,Kapoeta South,SS0205,4.762430263315885,33.500162592605754,33.44315501900007,4.667493706000073,33.57760320000017,4.822947260000092,116.5712968454913,ssd_admin3.geojson
3,77,Pwata,SS020505,Kapoeta South,SS0205,4.446763855976466,33.76367068657218,33.606930600000055,4.217344677000028,33.918081901000164,4.680607298999973,693.836233029995,ssd_admin3.geojson
3,78,Arihilo,SS020601,Lafon,SS0206,4.920831490189695,32.97927546921845,32.63823468099997,4.749057302000097,33.2613213890001,5.078359170000169,1505.885329609556,ssd_admin3.geojson
3,79,Burgilo,SS020602,Lafon,SS0206,5.472812219047118,32.66226327908302,32.098343134000174,4.923767206000036,33.311596910000105,5.851466225000138,10443.269253035454,ssd_admin3.geojson
3,80,Imehejek,SS020603,Lafon,SS0206,4.754893340328787,32.893704421209236,32.69562192000012,4.662155520000169,33.1227234750001,4.870129320000046,611.2274224976014,ssd_admin3.geojson
3,81,Kurumi,SS020604,Lafon,SS0206,4.928205534926726,32.29872889829338,32.14124462799998,4.721375975000058,32.49245736000006,5.071544910000171,684.319040636896,ssd_admin3.geojson
3,82,Lohutok,SS020605,Lafon,SS0206,4.594095260521865,32.965875123129706,32.711228137000035,4.462539869000182,33.15364744300007,4.7267802,595.5675572639867,ssd_admin3.geojson
3,83,Longiro,SS020606,Lafon,SS0206,4.788212387456441,32.664821515362505,32.590029978000075,4.678651800000125,32.74497180000003,4.941531707000024,209.25189496817956,ssd_admin3.geojson
3,84,Marguna,SS020607,Lafon,SS0206,5.073616279056377,32.662869758626385,32.46916068100006,4.919022900000073,32.97097908000006,5.197620780000079,960.791718961175,ssd_admin3.geojson
3,85,Pachidi,SS020608,Lafon,SS0206,4.708994785338794,32.334891825784084,32.124364384000046,4.512760571,32.50373247600004,4.927332150000097,1231.8597551044586,ssd_admin3.geojson
3,86,Lobone,SS020701,Magwi,SS0207,3.820373569761364,32.70782303949366,32.527245961000176,3.755274317000158,32.883019872000034,3.903167845000155,356.9465223339733,ssd_admin3.geojson
3,87,Magwi,SS020702,Magwi,SS0207,4.0269315390761555,32.30427762285573,32.060629801,3.870380339000121,32.627588059000175,4.241920185000026,1167.4679931036362,ssd_admin3.geojson
3,88,Mugali,SS020703,Magwi,SS0207,3.617757377737352,32.20207459330912,32.09367977900007,3.50439260100012,32.348535122000044,3.723693840000124,262.01589180087217,ssd_admin3.geojson
3,89,Nimule,SS020704,Magwi,SS0207,3.6418416626394534,32.0587534323792,31.952402763000066,3.529964179000103,32.176309680000145,3.718872089000058,288.1820196121972,ssd_admin3.geojson
3,90,Pageri,SS020705,Magwi,SS0207,3.94859177405452,32.029299230124636,31.724287654000136,3.660420955000063,32.296095360000095,4.370194490000017,2301.506379513256,ssd_admin3.geojson
3,91,Pajok,SS020706,Magwi,SS0207,3.8512158866524784,32.43833728063783,32.25347892000002,3.697729853999988,32.64448496200015,3.997359090000089,824.543808249722,ssd_admin3.geojson
3,92,Bur,SS020801,Torit,SS0208,4.661070679294652,32.576947521114946,32.46237425200019,4.42581849000004,32.73664945000013,4.944067777000043,1100.3926677524787,ssd_admin3.geojson
3,93,Hiyala,SS020802,Torit,SS0208,4.43907480622782,32.820712130047994,32.61155652000019,4.246886267000036,33.05194596600012,4.6545602,1245.7325844073548,ssd_admin3.geojson
3,94,Himodonge,SS020803,Torit,SS0208,4.156599003601078,32.706697061455195,32.5726264810001,3.896531716000027,32.85002056899998,4.369521780000127,806.085975429852,ssd_admin3.geojson
3,95,Ifwotu,SS020804,Torit,SS0208,4.091474090276063,32.598493715202075,32.38201908900004,3.821487379000189,32.81035428000007,4.401503010000056,882.2710725090252,ssd_admin3.geojson
3,96,Imurok,SS020805,Torit,SS0208,4.321287298914952,32.411108308282145,32.26226839200007,4.139237326000057,32.521727520000184,4.527739660000123,646.0236496626122,ssd_admin3.geojson
3,97,Kudo,SS020806,Torit,SS0208,4.4197612042876235,32.22730339028836,32.007268756000144,4.201770410000108,32.425158795000186,4.573063010000112,1077.3905367823668,ssd_admin3.geojson
3,98,Torit,SS020807,Torit,SS0208,4.409605956984052,32.56570650572482,32.493240360000186,4.359601080000175,32.62442076000019,4.464550080000151,80.67394728830037,ssd_admin3.geojson
3,99,Alali,SS030101,Akobo,SS0301,7.6636145171813,33.32883551277322,33.076408320000155,7.503451139999981,33.52912563700005,7.804274559000021,861.7649824081424,ssd_admin3.geojson
3,100,Barmach,SS030102,Akobo,SS0301,8.299288880577965,32.29489598838319,32.194493625,8.146633950000023,32.39747642400005,8.438169082000059,483.3991834071643,ssd_admin3.geojson
3,101,Bilkey,SS030103,Akobo,SS0301,7.618573389667978,32.81074729884496,32.56745083800007,7.379105660999983,33.107246399000076,7.869009495000171,1383.2462282374015,ssd_admin3.geojson
3,102,Buong,SS030104,Akobo,SS0301,8.21167174434454,32.41257849692085,32.296087441000054,8.132219280000186,32.54360770400007,8.317959732000077,251.2568676039937,ssd_admin3.geojson
3,103,Dengjok,SS030105,Akobo,SS0301,7.857486269113874,32.80958020829865,32.59247729400005,7.714847626000108,33.040836334000176,7.98798077500004,962.1436920438737,ssd_admin3.geojson
3,104,Diror,SS030106,Akobo,SS0301,8.111326287521514,32.61313593356132,32.22698472000013,7.874109824000186,32.9277705020001,8.43684735100004,2531.602737342626,ssd_admin3.geojson
3,105,Nyandit,SS030107,Akobo,SS0301,7.451980260587906,33.155575277308074,32.84930295000004,7.192923508000035,33.49618225200004,7.751515770000026,2468.6826587768273,ssd_admin3.geojson
3,106,Walgak,SS030108,Akobo,SS0301,8.156789739605012,32.20831838345768,32.16058842300009,8.108363942000096,32.263557840000146,8.230796353000073,81.97115902830244,ssd_admin3.geojson
3,107,Ayod,SS030201,Ayod,SS0302,8.240730177668677,31.504881908085235,31.30373448100005,7.928497361000097,31.707559138000192,8.56824894000016,1462.8004687413584,ssd_admin3.geojson
3,108,Kurwai,SS030202,Ayod,SS0302,8.503727926557938,30.730606569087367,30.272247314000083,8.343595980000089,31.160644920000095,8.698143463000122,2374.7072534242297,ssd_admin3.geojson
3,109,Kuach-deng,SS030203,Ayod,SS0302,8.231559909977095,31.24636056537823,31.114332000000104,8.129473920000066,31.421003040000187,8.337133439000127,336.230963365799,ssd_admin3.geojson
3,110,Mogok,SS030204,Ayod,SS0302,8.54193022632179,31.32082491622184,31.090736160000176,8.249235210000109,31.525636473000077,8.814461484999981,1905.9906007667785,ssd_admin3.geojson
3,111,Pagil,SS030205,Ayod,SS0302,8.709846970089057,31.039794141998218,30.782674643000064,8.574609870000131,31.275036910000154,8.848113787000159,1063.905966638757,ssd_admin3.geojson
3,112,Pajiek,SS030206,Ayod,SS0302,7.977309876281504,30.895355581340876,30.40711021400017,7.695336945000065,31.391862840000158,8.241088950000176,4026.2407451859553,ssd_admin3.geojson
3,113,Wau,SS030207,Ayod,SS0302,8.26248322117118,30.701004672203034,30.31436538700018,8.073696791000089,31.38075828100017,8.439180930000134,2279.2705323713444,ssd_admin3.geojson
3,114,Anyidi,SS030301,Bor South,SS0303,6.254990465370997,32.0991904313319,31.662870480000095,6.08205807000013,32.41760122000005,6.462420537000014,1822.5458039729908,ssd_admin3.geojson
3,115,Baidit,SS030302,Bor South,SS0303,6.748537092415828,31.91085341709659,31.41415476000003,6.313052177000031,32.39519466400009,7.097372487000086,4477.386553645248,ssd_admin3.geojson
3,116,Bor,SS030303,Bor South,SS0303,6.240858765434435,31.583257221729994,31.484821320000094,6.134220648000053,31.669899481000186,6.35581575000009,256.12763883364346,ssd_admin3.geojson
3,117,Jalle,SS030304,Bor South,SS0303,6.649216309157626,31.48845872766534,31.313768387000152,6.443572160000031,31.667510881000112,6.807448347000104,950.6535835400967,ssd_admin3.geojson
3,118,Kolnyang,SS030305,Bor South,SS0303,6.0088463949248085,32.08967412164005,31.562099254000145,5.850045157000125,32.51949047800019,6.275573624000117,3155.463498659412,ssd_admin3.geojson
3,119,Makuach,SS030306,Bor South,SS0303,6.597405138714352,32.17883097913057,31.60063980100017,6.231026520000057,32.63217895000014,7.091207905000033,3300.6585431136446,ssd_admin3.geojson
3,120,Alam,SS030401,Canal/Pigi,SS0304,8.975964005017774,31.297733583554525,31.09103343900017,8.788780593000013,31.488174361000176,9.187099290000049,1287.2408843440674,ssd_admin3.geojson
3,121,Atar,SS030402,Canal/Pigi,SS0304,9.268375693068567,31.360082950291595,31.108540596000182,9.074590199000113,31.52023307999997,9.42481589099998,723.9427550147826,ssd_admin3.geojson
3,122,Belewach,SS030403,Canal/Pigi,SS0304,9.140917439818894,31.782262809704214,31.749949440000137,9.08415938100012,31.81536203100012,9.18976463600012,38.73074382096159,ssd_admin3.geojson
3,123,Kaldak,SS030404,Canal/Pigi,SS0304,9.3267468026329,31.511138462034836,31.459611139000117,9.256034970000087,31.558104000000128,9.386623004000114,86.98466139288283,ssd_admin3.geojson
3,124,Korwach,SS030405,Canal/Pigi,SS0304,9.232973752511906,31.19533073604134,31.07562198400018,9.114190687000132,31.33739412000017,9.359934228999975,457.4061167868706,ssd_admin3.geojson
3,125,Mareng,SS030406,Canal/Pigi,SS0304,9.153717985594737,31.612674576867214,31.451132520000158,8.93431800000019,31.80440248000008,9.292549167000175,778.1957157031512,ssd_admin3.geojson
3,126,Nyainthokmalual,SS030407,Canal/Pigi,SS0304,9.302325519090223,31.567356768556397,31.52023307999997,9.256034970000087,31.620001840000157,9.370853013000158,63.10676346342974,ssd_admin3.geojson
3,127,Wunlem,SS030408,Canal/Pigi,SS0304,8.93099979129167,31.636858386092957,31.426787633000117,8.767974220000042,31.82737541200015,9.120220379999978,1003.1139844347389,ssd_admin3.geojson
3,128,Ageer,SS030501,Duk,SS0305,7.432702014285649,31.196065904564037,30.968491217000064,7.300803694000081,31.500004681000064,7.59538539000016,932.2521109944117,ssd_admin3.geojson
3,129,Dongchak,SS030502,Duk,SS0305,7.580197573720125,30.916373030758667,30.49938964800009,7.285166855999989,31.433394240000098,7.827578086000187,3315.8377766211556,ssd_admin3.geojson
3,130,Padiet,SS030503,Duk,SS0305,7.80794720477483,31.33619286414823,31.184692920000145,7.680647970000166,31.44319524100007,7.969612840000025,470.8210463659298,ssd_admin3.geojson
3,131,Payuel,SS030504,Duk,SS0305,7.5385155284387055,31.47572501285365,31.298061960000098,7.417005948000167,31.668474410000158,7.671925170000179,613.6919334419157,ssd_admin3.geojson
3,132,Pagak,SS030505,Duk,SS0305,7.8941046322894906,31.550233726005057,31.40198136000015,7.758712710000111,31.72906768000007,8.037069385000166,680.45327707073,ssd_admin3.geojson
3,133,Panyang,SS030506,Duk,SS0305,7.686072548418525,31.61621151843044,31.417916040000193,7.450016724000022,31.759890590000055,7.934090130000186,872.020762567098,ssd_admin3.geojson
3,134,Manajang,SS030601,Fangak,SS0306,9.341007182004448,30.88639117045544,30.655531800000063,9.158069880000141,31.167959869000015,9.485981941000091,1223.6030347696951,ssd_admin3.geojson
3,135,Mareang,SS030602,Fangak,SS0306,8.78216076922075,30.568539874467174,30.238697052000077,8.570707595000101,30.870615151000152,9.031559400000162,1742.1308531831633,ssd_admin3.geojson
3,136,Old Fangak,SS030603,Fangak,SS0306,9.01490706475312,30.966487538609176,30.745674360000123,8.744893685000022,31.174255297000116,9.316225091000149,1659.0551598191232,ssd_admin3.geojson
3,137,Paguir,SS030604,Fangak,SS0306,9.145632574510392,30.511756813284155,30.2099056240001,8.793423810000093,30.831922441000074,9.519056320000061,3008.1556607533657,ssd_admin3.geojson
3,138,Phom,SS030605,Fangak,SS0306,9.394003592336977,31.138977683715897,31.11237288000018,9.362147409000158,31.175678785000116,9.416443507000054,22.541798370025788,ssd_admin3.geojson
3,139,Chuil,SS030701,Nyirol,SS0307,8.795625924666306,32.390768534254974,32.174526960000094,8.54279181000004,32.616096175,9.097136589000058,1453.07251735559,ssd_admin3.geojson
3,140,Nyambor,SS030702,Nyirol,SS0307,8.566214237930525,31.720799984124405,31.491731272000038,8.311084325000081,31.99599627400005,8.775262022000163,881.0896063141981,ssd_admin3.geojson
3,141,Pading,SS030703,Nyirol,SS0307,8.414218459281253,31.800776718000268,31.53268532200019,8.237820165000187,31.989767563999976,8.54362296000005,600.1707261878549,ssd_admin3.geojson
3,142,Pulturuk,SS030704,Nyirol,SS0307,8.701114526569276,31.823887629428498,31.537379520000115,8.5135527,32.03962560000019,8.874269813000183,1069.0931030719325,ssd_admin3.geojson
3,143,Thol,SS030705,Nyirol,SS0307,8.517743374906397,32.29112534740643,31.973101920000033,8.216244128000142,32.64478940000009,8.890461371000129,2672.0937061199998,ssd_admin3.geojson
3,144,Waat,SS030706,Nyirol,SS0307,8.223985977054493,32.13514962071614,32.06503740100004,8.037471248000088,32.21253005600016,8.397863910000126,401.0354283805615,ssd_admin3.geojson
3,145,Boma,SS030801,Pibor,SS0308,6.4616985436319645,34.61752159285215,34.35092415500003,6.15664962000011,34.94596862800012,6.759721226000067,2895.049441322146,ssd_admin3.geojson
3,146,Gumuruk,SS030802,Pibor,SS0308,6.514021244831779,32.655773508254306,32.38867795900012,5.850193738000087,32.98989744100015,7.024208452000039,4470.67779167487,ssd_admin3.geojson
3,147,Kiziongora,SS030803,Pibor,SS0308,6.161778367214237,33.98741327361424,33.566065921000074,5.720879300000092,34.46167032100004,6.729850332000183,6668.988573207173,ssd_admin3.geojson
